review_id,product_category,product_name,review_text,star_rating,sentiment_label
4485,Men's Fashion,"Sendal joemen Kulit Original Pria S35 - Coklat tua, 39","lumayan ,tapi kalau dipake jalan jauh suka lecet,,,pas jepit jempol dan kaki telunjuk terasa sakit",3,netral
4486,Men's Fashion,"Sendal joemen Kulit Original Pria S35 - Coklat tua, 39","barang yg dikirim hrsnya di cek dulu, konsumen kan byr bukan gratis. masa paku rivert nya yg sebelah ada tutup penahannya. yg sebelahnya nggak ada tutup penahannya, jadi copotlah klo di pake. gimana sih...",1,negative
4487,Men's Fashion,"Leedoo Sepatu Sneakers Pria Import Running Shoes Young Lifestyle EE01 - Hitam, 41","satu lobang tali sepatunya besar sekali, seperti lobang di tusuk dua pulpen, sepatunya tidak di cek pada saat mau di kirim.",1,negative
4488,Men's Fashion,"Leedoo Sepatu Sneakers Pria Import Running Shoes Young Lifestyle EE01 - Hitam, 41","kecewa belinya asli, packing berantakan, kardus penyok, bawahnya udh kuning-kuning kaya bekas di pakai, kecewalah pokonya, tolonglah di bagusin..",1,negative
4489,Men's Fashion,"Seragam Safari Baju Safari Setelan Safari Security Seragam Satpam - hitam panjang, S","posisi kancing dan lubamg kancing tidak sejajar, jadi saat dikancing bajunya panjang sebelah dan bagian leher tidak rata",3,netral
4490,Men's Fashion,"Seragam Safari Baju Safari Setelan Safari Security Seragam Satpam - hitam panjang, S",Ganti bintang 5 jadi bintang 1 aja lah. Pelayanan sangat buruk. Sampe salah warna hal yg fatal sekali,1,negative
4491,Men's Fashion,"Kaos satpam security kerah tinggi seragam satpam baju satpam security - Coklat Polos, M",yg dipesan kerah tinggi..yg dtg pendek/biasa,1,negative
4492,Men's Fashion,"SEPATU PDL TNI AD | PDL TNI | PDL POLRI | PDL SECURITY - Hitam, 39","minta size 43 yg dikirim size 44, kebesaran gk bs saya pakai,bagaimna?",3,netral
4493,Men's Fashion,"SEPATU PDL TNI AD | PDL TNI | PDL POLRI | PDL SECURITY - Hitam, 40",gk ada kotak sepatunya. Beli Sepatu harus nya ada kotak. Ini malah plastik kresek doang,1,negative
4494,Men's Fashion,Baju Seragam PGRI Kemeja Hem Katun Pria Batik PGRI Dinas PNS Panjang - S,Iklannya Seragam PGRI Kemeja Hem Katun Pria. Tp ternyata bahannya bukan katun... Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,2,negative
4495,Men's Fashion,Baju Seragam PGRI Kemeja Hem Katun Pria Batik PGRI Dinas PNS Panjang - S,bahannya tipis dan jahitannya kurang rapi,3,netral
4496,Men's Fashion,"kemeja putih PNS pria baju PDH cowok - Putih, S","Baru beli dan dibuka sudah ada noda hitam yg sangat terlihat untuk di kemeja putih, di cuci tidak bisa hilang",2,negative
4497,Men's Fashion,"kemeja putih PNS pria baju PDH cowok - Putih, S","jahitannya banyak yg ga rapi, kain agak nerawang",2,negative
4498,Men's Fashion,"kemeja putih PNS pria baju PDH cowok - Putih, S","Kekecilan, ukuran tidak sesuai deskripsi",1,negative
4499,Men's Fashion,"baju chef lengan panjang hitam kombinasi merah - Putih, S","tidak dikemas dobel plastik seperti beli gorengan, dan jahitan ada yg tidak rapih.",3,netral
4500,Men's Fashion,Seragam PDL Security Satpam Model Terbaru - M,pelayanan buruk tidak ada respon warna baju tdk sesuai di wa dan chat via toped gg ada respon beda jauh sama yg saya punya yg beli d toko ini,1,negative
4501,Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,"Harganya terlalu mahal untuk kualitas setipis itu, tapi gpp deh semoga nanti lebih murah",3,netral
4502,Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,"Di kirimnya yg hidden, bukan yg semata kaki. Kecewa",1,negative
4503,Women's Fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,bahannya kelihatan murah,3,netral
4504,Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,minta yg biru di kasih toska,3,netral
4505,Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,"Baru mau di pake, clipnya copot",3,netral
4506,Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,kan pesanan nya wrn yellow..yg dikirim graay sih hmmm,3,netral
4507,Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,"Saya pesan yg putih biasa, kenapa di kirim yg ini, tidak sesuai",2,negative
4508,Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,barang dikirim tidak sesuai jumlah pesanan,1,negative
4509,Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,"gak sesuai ekspektasi, ternyata di ol shop lain harga jauh banget lebih murah",1,negative
4510,Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,"Baru diple, ps mau buka, cantelannya patah",1,negative
4511,Women's Fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #10,Pesan 3 yang sampai 2. Semoga berkah deh yg curangin,1,negative
4512,Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",ukuran tidak sesuai,3,netral
4513,Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L","Barang -1, chat no resp",3,netral
4514,Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",warna tidak sesuai pesenan,3,netral
4515,Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L","Ga sesuai expetasi, lebih mirip singlet drpd tanktop, beli putih 2, hitam 2 yg dikirim hitam semua pdhal sblm order sdh tanya saat cekout jg yg dipilih hitam, putih, packing rapi , pengiriman agak lama , penjual responsif",3,netral
4516,Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",kurang sesuai ekspetasi,3,netral
4517,Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",Pengiriman lama sekali. Respon penjual jg lambat,2,negative
4518,Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",Bahan bukan katun asli,2,negative
4519,Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,Bahannya luntur & agak lebih tipis dari yg tempat lain.,3,netral
4520,Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,barang asli nya tak seindah yg difoto:(,3,netral
4521,Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,bahan terlalu tipis.. jahitan kurang kuat.. bs cpt sobek..,2,negative
4522,Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,ini jg sy tdk rekomend krn body sy tinggi jd klu dpke pendek sy gak nyaman & klu berkeringat itu basah banget spt disiram air ini mungkin krn bahanya yg sutra jpg..oy tangannya jg pendek bingit...maaf y,2,negative
4523,Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,kurang bagus..kurang pas sama fotonya,1,negative
4524,Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,parah amat..d kirimnya baju bekas. klo mau jualan yg bener bu,1,negative
4525,Women's Fashion,Kain Jarik Batik Idola kain batu halus idola super - batik klasik,"kain jarik nya tipiiis banget... kalo untk acara resmi lebih baik cari yang lain aja, ada harga emang ada kwalitas",3,netral
4526,Women's Fashion,Kain Jarik Batik Idola kain batu halus idola super - batik klasik,"Untuk kain jarik batik agak kecewa sih.saya pesen yang warna tapi dikasih yang klasik ... Bahan agak kasar , dan tidak panjang kainnya . Memang sih sesuai harga !!! Tapi yasudah gpp . Thanks",3,netral
4527,Women's Fashion,Kain Jarik Batik Idola kain batu halus idola super - batik klasik,ternyata kainnya kasar bgt..dan.tidak.menyerap.keringat.,2,negative
4528,Women's Fashion,Kain Jarik Batik Idola kain batu halus idola super - batik klasik,"ibarat bli kcing dlm karung, kainya tipis kyak kulit bwang trus nerawang bnget, pokok nya gk bgus bngt kcewa .??????",1,negative
4529,Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size",bahannya luntur????,3,netral
4530,Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size","Ini Pembelian ke2, sblmnya sdh beli yg army, suka bgt, makanya beli lg yg light grey, ternyata size nya beda sm yg army pdhl pilihnya jg all size, yg grey stlh dipake br sadar ada jahitan tdk rapi spt itu ??. Perlu ditingkatkan lg bagian QC nya nii",3,netral
4531,Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size",Menurut saya barangnha kurang bagus. Sorry banget ya biasa belanja disini barangnya bagus bngt tp untuk ini kurang. Celana ini sering banget aku pake karena enak dan nyaman dan seminggu aku cuci 1x tapi bahannya jadi jelek. Gampang robek dan jadi kayak digambar ini,3,netral
4532,Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size",Kualitas produk kurang memuaskan,3,netral
4533,Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size",Bahannya beda dari orderan yg warna coklat dan baru di pakai sekali langsung robek,2,negative
4534,Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size","bru dipake 2x, udh robek sana sini. trus kek keluar karet2 warna kuning gituu.. ngga lagi deh ??",2,negative
4535,Women's Fashion,jam tangan wanita BIDEN mode bisnis 3ATM Tahan Air wanita Mewah Kasual - Putih,komplain krn jam di setting masi tidak menyala jawaban dr admin hanya ok,1,negative
4536,Women's Fashion,jam tangan wanita BIDEN mode bisnis 3ATM Tahan Air wanita Mewah Kasual - Putih,"barang tidak sesuai gambar,mengecewakan",1,negative
4537,Women's Fashion,jam tangan wanita BIDEN mode bisnis 3ATM Tahan Air wanita Mewah Kasual - Putih,kecewa.. beli nya 3 pcs tetapi yang datang hanya 2 pcs,1,negative
4538,Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 39","salah kirim, bisa sih diselesaikan baik-baik, tapi males aja.",3,netral
4539,Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 40","warna nya cantik, tp potongannya ga rapi. jd sperti barang reject gtu, maaf ya. tp sy ga puas sih dg barang ini",3,netral
4540,Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 41","Waktu itu beli di e-commerce sebelah bagus banget, jahitannya rapi. Tapi kenapa pas beli di sini jahitannya nggak rapi. Kayak buru2 buatnya ??, serius sih agak kecewa. Padahal udah excited banget. Semoga pas mau beli lagi nggak kayak gini ya ??",2,negative
4541,Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 42","gimana bisa miring begitu? plus udh di wanti2 alamat kirim kantor tutup jam 5 terus libur akhir tahun. udh ditanya udh konfirmasi katanya bisa sblm jam 5 sampe pake sameday. ini nyampe nya jam 8 malem, gw nungguin di warkop depan kantor yg udh gelap. tolonglah kalo udh di notice gitu pilih sameday grab/gojek jgn pake anteraja yg transit sana transit sini. kalo emg ga bisa ga usah diiyakan pas nanya jam 5 sampe apa enggak. kecewa",2,negative
4542,Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 43",ukurannya tidak sesuai harapan,2,negative
4543,Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 44","Saya membeli 2 sepatu yang sama dengan ukuran berbeda. Yang dikirim adalah sepatu no 42 dan 41. Pengajuan klaim adalah PENUKARAN. Namun malahan yang diterima uang. Ini benar-benar merugikan pelanggan. Sekalipun saya dapat order kembali, namun ada biaya ongkir yang harus ditanggung. Kualitas sepatu no 42 pun tidak prima. Daerah tongue jahitannya loncat. PENGALAMAN INI BENAR-BENAR MENGECEWAKAN.",1,negative
4544,Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 45","Boleh murah tp jangan murahan. Produk masih banyak reject nya. Jahitan berantakan, sol banyak longgar dan tidak rapih. Pengiriman pun di reschedule di pending se suka hati penjual tanpa memberikan alasan sebab yg jelas. Packaging tidak rapih. Anehnya foto tidak bisa di upload",1,negative
4545,Women's Fashion,VONA Dompet Wanita Lipat Dua Panjang Bahan Kulit Sintetis - MOZA - Navy,"Gak rapih bgt dalemnya, kayak gak di QC atau ntah karena diskon jadi barang yang agak rusak. Cukup kecewa sih",3,netral
4546,Women's Fashion,VONA Dompet Wanita Lipat Dua Panjang Bahan Kulit Sintetis - MOZA - Navy,Tampak luar ok cuma resletingnya ga bisa dibuka. gerigi resletingnya sudah rusak 1,3,netral
4547,Women's Fashion,MINI Mochi Bag ( P 24 x T 18 ) - rose pearl,"kecewa nih beda bentuknya sama yg mini mochi produksi sebelumnya, jd sempit n kurang cantik yg baru",2,negative
4548,Women's Fashion,MINI Mochi Bag ( P 24 x T 18 ) - rose pearl,"tasnya bagus, ringan dan elegan. tapi sayang, dateng2 pas dibuka jahitan sebelah kanan sudah pada copot jdi lgsg saya bawa ke permak tas??",3,netral
4549,Women's Fashion,tas selempang wanita shouder bag waterproof import nylon Import Nj2 - VIOLET,Bahanya jelek harganya sdh mahal,1,negative
4550,Women's Fashion,tas selempang wanita shouder bag waterproof import nylon Import Nj2 - VIOLET,barangnya jelek cepet rusak baru pake sehari talinya sudah mau lepas,3,netral
4551,Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,tidak sesuai gambar,3,netral
4552,Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,"bahannya jujur kurang puas,warna sih oklah",3,netral
4553,Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,"Brg sudah sampai dgn cepat,cm sehari. Tp sy kecewa krn sy minta warna di mix tp yg dtg cm wrn hitam,next cb dichek permintaan pembeli ya kak,ckp sekali sj belinya deh",3,netral
4554,Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,"Bahan panas, tipis, gatal kalau dipakai lebih dari 1jam",2,negative
4555,Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Privasi nya gak terjaga pas ngambil nya kan jadi malu ada bacaan celana dalam wanita. kalau yang beginian tolong di jaga privasi udah lah paket nya smlm di titipkan ke orang pula??,2,negative
4556,Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,"gimana ini ya, saya beli celana dalam hitam 5 ,grey 3,pink 2, kok ukuran nya beda beda yang pink paling gede, grey kecil banget",2,negative
4557,Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,produknya mudah rusak Dan kalo kena kuku Dan yg tajam2 runcing langsung robek Dan benangnya terurai. mau komplain udah terlanjur dibuka Dan dipakai semua barang nya. Saya merasa dirugikan apalagi Saya biasa beli yg bermerek walaupun Mahal puas. ini Saya coba beli produk ini malah bikin habis uang. Saya harus beli lagi CD SKRG,1,negative
4558,Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,"diskon nya nipu,barang nya ternyata sesuai dengan harga",1,negative
4559,Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,kecil tipis dan kualitas jahit buruk,1,negative
4560,Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,kancing nya baru bbrp kali pake copot kurang kuat,3,netral
4561,Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Kurang puas sama dompetnya,3,netral
4562,Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,dompetnya kecil bahannya tipis.,3,netral
4563,Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,"coklat asli, hitam ga tau itu asli apa palsu ya..... yg hitam beli disini bahan kaku, embos ga ada di dalam, saku untuk uang hanya ada 1 tdk 2 seperti yg coklat..... pokoknya beda banget sama yg coklat yg bahannya lebih halus lentur dan jahitan lebih rapih....",2,negative
4564,Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,"Barang ga sampai gara gara sicepat ngilangin barangnya, dan dana pengembalian belom masuk juga admin membantu tapi pas komplain selesai dan dananya ga masuk, ga dibales lagi chatnya",1,negative
4565,Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,"belinya 2 dikirim 1, kurang teliti dalam mengirim pesanan",1,negative
4566,Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,"GX recomended,barang jelek...dikirim GX sesuai warna pemesan jg.sudah chat dl,kynya ready,di pesanan jg sudah sy sertakan catatan kirim warna born tp dikirim warna GX jelas.gx recomended pokoknya,mending cr toko lain.itu sy ada catatan di pemesanan,tp penjual GX baca detail",1,negative
4567,Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,bahan tipis.. kayaknya ga bisa di pakai,3,netral
4568,Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,"yaampunnn.... mentang� Rp. 0 x nih yah krna penguna baru... baju sih baju tapi gimna mau dipake lobang lehernya itu kecill amed,, anak yg 11 tahun pun gak bisa pakai... padahal mah lumayan lah bahannya walaupun tipis..",3,netral
4569,Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,barangnya gx sesuai sama yg d gambar,3,netral
4570,Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,tidak sesuai,2,negative
4571,Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,enggak sesuai sama yg digambar,2,negative
4572,Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,"dasternya adem ya iyalah pada bolong/sobek gitu ya jelas ademnya,,mentang2 gretongan,,,haahaaa parah asli",1,negative
4573,Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,auhh bgt sma yg d gambar mentang2 pngguna baru dpt grtisan eh dpt nya daster 10rban d loak...????lucu tokped apa toko nya nih gak mau rugi...gak smpet foto sya ksihkan sma nenek sya.ampunn dah..,1,negative
4574,Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,jelek bgt nyesal jadi nya,1,negative
4575,Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,"tidak sebagus di gambar, kain tepi di neci aja bukan di jahit lipat, ya harga segitu",3,netral
4576,Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,ukuran gak sesuai jumbonya kecil,2,negative
4577,Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,"ukuran kecil banget ,katanya jumbo( XXL)",1,negative
4578,Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Tak sesuai gambar. ini gada dijahit cuman disambung pake obras. bahannya tipis. kecewa,1,negative
4579,Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,bahannya terlalu tipis,1,negative
4580,Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,bahannya katun tapi kurang adem,3,netral
4581,Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,"Ga sesuai produknya sma di photo, bahannya kasar dan sama sekali tidak menyerap keringat, jadi tidak nyaman dipakainya, sejak beli lalu dicuci baru dipakai barusan banget, dan terpaksa harus dibuka lg krna gerah, ga kepake deh jadinya ??",2,negative
4582,Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,bahan nya tipis...nyesel beli 3..harusnya test 1 dulu hahaha...maaf ya..cuma bisa kasih bintang 2,2,negative
4583,Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 11,Tidak sesuai dengan foto,3,netral
4584,Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 12,"kurang puas krn bahannya beda dengan yg digambar, ekspektasi bahan tebal ternyt tipis bgt",3,netral
4585,Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 13,"jualan yg jujur ya gan. barang tidak sesuai dengan gambar. barang yg biasa saya beli sesuai dgn gambar yg dipajang. ini saya lgs order 4, yg ternyata dibawah ekspektasi saya. gambar kanan adalah barang original sesuai display.",3,netral
4586,Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 14,tipis banget Dan transparan,2,negative
4587,Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 15,"Tipis bgt, jelek",1,negative
4588,Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,warnanya tidak sesuai gmbar ??,4,negative
4589,Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,yg direquest sama dikirim warnanya beda,3,netral
4590,Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,menyesaalllll ternyata bahan sama aja dengan yang harga 30rb ??,2,negative
4591,Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,"brang nya kurang 1 item, beli 3 yg dtng 2",2,negative
4592,Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,gak sesuai dengan gambar promo. contoh nya di gbar promo ada 3 pcs warna yg berbeda trus pas datang barang kok ke 3 nya semua warnanya sama semua,2,negative
4593,Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,gak ad solusi.. !! semoga uang ny berkah ya mba..,1,negative
4594,Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,"yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada, saya ini beli bukan minta.",1,negative
4595,Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,barang bagus ..tapi sangat mengecewakan sekali pesan 2 rok hanya di kirim 1 yg 1 lg entah kemana .gk ada responnya lg .yg jelas tidak ada etika baik buat buat ngirim rok sy yg 1 lg ..main curang sy merasa di tipu .dan sy sangat sangat kecewa. saran sy barang bagus tolong imbangin dengan kejujuran biar berkah..salam jujur jngan main curang,1,negative
4596,Women's Fashion,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",baru dipake sekali sobek pantatnya... padahal agak kebesaran sizenya...,2,negative
4597,Women's Fashion,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",penjual jawab pertanyaan pelanggan kurang sopan,2,negative
4598,Women's Fashion,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",barang tidak sesuai deskripsi,2,negative
4599,Women's Fashion,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",kecewa sih pesannya L5 iya L5 tapi berasa. itu celana XL kecil amat heedewhh bikin kecewa sama ini toko mana bahannya tipis juga.,1,negative
4600,Women's Fashion,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",bahannya jelek ....pokoknya kecewaaaa aja,1,negative
4601,Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,tempat colokannya gk sesuai.. masa mic nya berfungsi dilubang headset. sedangkan lubang micnya tidak berfungsu,2,negative
4602,Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Chat gk pernah di balas tidak recommend untuk beli,2,negative
4603,Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,"dicharge lampu tidak nyala, sama sekali tidak bisa dipakai mau dikembalikan berat di ongkir HARUSNYA SEBELUM DIKIRIM DITES DULU, TOH PACKAGINYA TIDAK ADA SEGEL DITES DULU BOLEH KAYAKNYA SAYANGNYA BINTANG MINIMAL 1 NOT RECOMMEND",1,negative
4604,Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,"jangan beli di toko ini udah etikat baik ngasih penjelasan colokan mic di soundcard nya gak berfungsi,tapi pesan yg berkali� cuma di read gak ad tanggapan bener�. mbak atau mas tolong jualan yg amanah,transaksi jualbeli akan berkah dan sah kalo sama� saling menguntungkan.saya bener2 gak ikhlas,gak akan berkah jualan anda mksh.",1,negative
4605,Movies and Music,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,baru dipake beberapa hari udah rusak aja.,1,negative
4606,Movies and Music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",tidak bisa hidup,1,negative
4607,Movies and Music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,2,negative
4608,Movies and Music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,"Kurang bagus, kurang klop",2,negative
4609,Movies and Music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,baru 3 hari udh ga ngegrip,1,negative
4610,Movies and Music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,setelah dipakai selama beberapa hari suara menjadi tidak jelas apakah produk ini ori? saya liat di sarung seruling itu bukan made in indonesia tetapi di serulingnya itu made in indonesia apa itu yamaha kw?,2,negative
4611,Movies and Music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,lamaaa bangettt respons nya,1,negative
4612,Movies and Music,Selang Pianika Yamaha,"Selang beda dengan yg di produk pianika original, yg spare part selang ini lebih lembek, mouth piece nya juga ada pecah di bagian pinggir.",2,negative
4613,Movies and Music,Selang Pianika Yamaha,"Ga mungkin barang baru. Jijik liatnya ada kaya kotoran cair, dan ini pun baru keluar dari bungkusan. Buang.",1,negative
4614,Movies and Music,Selang Pianika Yamaha,Selangnya longar untuk pianika yamaha original. Jadinya gak bisa dipake.,1,negative
4615,Movies and Music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,tipis bgt,2,negative
4616,Movies and Music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Tipis banget bahan parasutnya. Dan tidak ada keterangan penjelasan tebal atau tipisnya. Mungkin seller perlu perjelas.,1,negative
4617,Movies and Music,Busa Telur Peredam Suara Ruangan - Busa Peredam - Egg Foam 200x100x2cm,"barang lama sampai, tidak sesuai dengan timeline",2,negative
4618,Movies and Music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Packingnya jelek. Barang sampai sudah rusak,2,negative
4619,Movies and Music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,kalo udah bayar dicuekin sama penjualnya !! - chat 3 januari 2021 di respon. - order 3 januari 2021 jam 11 siang dengan kurir grab same-day - barang sampai 4 januari 2021 jam 3 sore. KALO UJUNG UJUNGNYA GAK SAMPAI TUJUAN DI HARI YG SAMA NGAPAIN BAYAR ONGKIR MAHAL PAKAI GRAB !!,1,negative
4620,Movies and Music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,"aftersalesnya parah. penjual ga baca chat dan ga bales lg, janji tinggal janji",1,negative
